time	marker_0_x marker_0_y marker_0_z marker_1_x marker_1_y marker_1_z marker_2_x marker_2_y marker_2_z marker_3_x marker_3_y marker_3_z marker_4_x marker_4_y marker_4_z marker_5_x marker_5_y marker_5_z marker_6_x marker_6_y marker_6_z marker_7_x marker_7_y marker_7_z marker_8_x marker_8_y marker_8_z marker_9_x marker_9_y marker_9_z marker_10_x marker_10_y marker_10_z marker_11_x marker_11_y marker_11_z marker_12_x marker_12_y marker_12_z marker_13_x marker_13_y marker_13_z marker_14_x marker_14_y marker_14_z marker_15_x marker_15_y marker_15_z marker_16_x marker_16_y marker_16_z marker_17_x marker_17_y marker_17_z marker_18_x marker_18_y marker_18_z marker_19_x marker_19_y marker_19_z marker_20_x marker_20_y marker_20_z marker_21_x marker_21_y marker_21_z marker_22_x marker_22_y marker_22_z marker_23_x marker_23_y marker_23_z marker_24_x marker_24_y marker_24_z marker_25_x marker_25_y marker_25_z marker_26_x marker_26_y marker_26_z marker_27_x marker_27_y marker_27_z marker_28_x marker_28_y marker_28_z marker_29_x marker_29_y marker_29_z marker_30_x marker_30_y marker_30_z marker_31_x marker_31_y marker_31_z marker_32_x marker_32_y marker_32_z marker_33_x marker_33_y marker_33_z marker_34_x marker_34_y marker_34_z marker_35_x marker_35_y marker_35_z marker_36_x marker_36_y marker_36_z marker_37_x marker_37_y marker_37_z marker_38_x marker_38_y marker_38_z marker_39_x marker_39_y marker_39_z marker_40_x marker_40_y marker_40_z marker_41_x marker_41_y marker_41_z marker_42_x marker_42_y marker_42_z marker_43_x marker_43_y marker_43_z marker_44_x marker_44_y marker_44_z marker_45_x marker_45_y marker_45_z marker_46_x marker_46_y marker_46_z marker_47_x marker_47_y marker_47_z marker_48_x marker_48_y marker_48_z marker_49_x marker_49_y marker_49_z marker_50_x marker_50_y marker_50_z marker_51_x marker_51_y marker_51_z marker_52_x marker_52_y marker_52_z marker_53_x marker_53_y marker_53_z marker_54_x marker_54_y marker_54_z marker_55_x marker_55_y marker_55_z marker_56_x marker_56_y marker_56_z marker_57_x marker_57_y marker_57_z marker_58_x marker_58_y marker_58_z marker_59_x marker_59_y marker_59_z marker_60_x marker_60_y marker_60_z marker_61_x marker_61_y marker_61_z marker_62_x marker_62_y marker_62_z marker_63_x marker_63_y marker_63_z marker_64_x marker_64_y marker_64_z marker_65_x marker_65_y marker_65_z marker_66_x marker_66_y marker_66_z marker_67_x marker_67_y marker_67_z marker_68_x marker_68_y marker_68_z marker_69_x marker_69_y marker_69_z marker_70_x marker_70_y marker_70_z marker_71_x marker_71_y marker_71_z marker_72_x marker_72_y marker_72_z marker_73_x marker_73_y marker_73_z marker_74_x marker_74_y marker_74_z marker_75_x marker_75_y marker_75_z marker_76_x marker_76_y marker_76_z marker_77_x marker_77_y marker_77_z marker_78_x marker_78_y marker_78_z marker_79_x marker_79_y marker_79_z marker_80_x marker_80_y marker_80_z marker_81_x marker_81_y marker_81_z marker_82_x marker_82_y marker_82_z marker_83_x marker_83_y marker_83_z marker_84_x marker_84_y marker_84_z marker_85_x marker_85_y marker_85_z marker_86_x marker_86_y marker_86_z marker_87_x marker_87_y marker_87_z marker_88_x marker_88_y marker_88_z marker_89_x marker_89_y marker_89_z marker_90_x marker_90_y marker_90_z marker_91_x marker_91_y marker_91_z marker_92_x marker_92_y marker_92_z marker_93_x marker_93_y marker_93_z marker_94_x marker_94_y marker_94_z marker_95_x marker_95_y marker_95_z marker_96_x marker_96_y marker_96_z marker_97_x marker_97_y marker_97_z marker_98_x marker_98_y marker_98_z marker_99_x marker_99_y marker_99_z
1706739348941	946.4242553710938 -395.0577392578125 1247.8424072265625 845.56103515625 -344.548828125 1223.8155517578125 509.4895324707031 -176.657470703125 1141.3975830078125 
1706739348947	947.9821166992188 -398.3231506347656 1233.958984375 846.1666259765625 -346.67755126953125 1216.7806396484375 508.6517333984375 -173.3588104248047 1154.4095458984375 
1706739348952	948.3162841796875 -401.81048583984375 1220.6292724609375 846.130859375 -348.7913818359375 1210.0321044921875 508.6772766113281 -170.27243041992188 1166.9351806640625 
1706739348956	948.149169921875 -404.96063232421875 1207.1947021484375 846.7278442382812 -350.10467529296875 1201.6490478515625 509.32659912109375 -167.60455322265625 1179.93505859375 
1706739348963	947.4334716796875 -407.6337585449219 1193.9466552734375 846.3102416992188 -351.6988525390625 1194.33837890625 510.1490478515625 -165.4984130859375 1191.6590576171875 
1706739348965	945.7255249023438 -410.04779052734375 1180.871826171875 845.568603515625 -353.1225891113281 1187.06103515625 511.6065368652344 -163.83616638183594 1203.7667236328125 
1706739348970	944.12939453125 -411.71966552734375 1167.896484375 844.66650390625 -354.1520080566406 1179.9486083984375 513.6773071289062 -162.51470947265625 1215.6048583984375 
1706739348975	941.4384765625 -413.4389953613281 1155.0023193359375 843.3975830078125 -355.0828552246094 1172.6357421875 516.3389892578125 -161.49119567871094 1227.039306640625 
1706739348980	938.863037109375 -414.41241455078125 1142.1417236328125 841.8876342773438 -355.8293151855469 1165.3343505859375 519.1050415039062 -160.92697143554688 1237.9691162109375 562.7977905273438 -338.0711669921875 1184.1943359375 
1706739348985	935.3170776367188 -415.25152587890625 1129.4859619140625 840.1509399414062 -356.31787109375 1158.1009521484375 522.2190551757812 -160.84375 1248.6417236328125 559.2779541015625 -336.9922790527344 1174.7269287109375 
1706739348990	931.9085693359375 -415.3031005859375 1117.125 838.17724609375 -356.5699157714844 1150.953125 525.7125244140625 -161.17904663085938 1259.1124267578125 555.85791015625 -335.52227783203125 1165.3543701171875 
1706739348996	928.2937622070312 -415.2149963378906 1104.875244140625 835.8609008789062 -356.8633728027344 1144.25732421875 529.497314453125 -161.85244750976562 1269.365234375 
1706739349001	924.1474609375 -414.70452880859375 1093.0177001953125 833.8637084960938 -356.4545593261719 1137.0289306640625 533.8310546875 -162.88525390625 1279.25732421875 98.33772277832031 -723.576416015625 1239.5469970703125 
1706739349005	919.2405395507812 -413.62060546875 1081.6068115234375 831.4562377929688 -356.2226867675781 1130.256103515625 538.4905395507812 -164.30091857910156 1288.6361083984375 
1706739349010	914.8109130859375 -412.599609375 1071.103515625 828.8981323242188 -355.691650390625 1123.6605224609375 542.6312255859375 -167.59063720703125 1298.5372314453125 
1706739349015	908.8507690429688 -410.9666442871094 1059.355712890625 826.0103149414062 -355.1139831542969 1116.6429443359375 547.8890380859375 -169.6593780517578 1306.904541015625 
1706739349020	903.9791259765625 -409.5367736816406 1049.931884765625 823.279541015625 -354.19451904296875 1110.4019775390625 553.285400390625 -172.2692413330078 1315.31640625 
1706739349025	898.2244262695312 -406.90533447265625 1038.7210693359375 820.4971923828125 -353.06689453125 1104.2730712890625 558.9942626953125 -175.07687377929688 1323.3448486328125 
1706739349031	892.6209716796875 -404.40203857421875 1028.8895263671875 817.3504638671875 -351.8470153808594 1098.2799072265625 564.9241333007812 -178.0059814453125 1330.9368896484375 
1706739349036	886.7876586914062 -401.6418762207031 1019.34619140625 814.4774169921875 -350.5899353027344 1092.8873291015625 571.0653076171875 -181.22222900390625 1338.0498046875 
1706739349041	880.7608642578125 -398.7679748535156 1010.1744995117188 811.3480224609375 -349.1293640136719 1087.39453125 577.1558837890625 -184.72769165039062 1344.77587890625 
1706739349046	874.639892578125 -395.643798828125 1001.5554809570312 808.2342529296875 -347.7295837402344 1082.745849609375 583.4928588867188 -188.55560302734375 1351.1802978515625 
1706739349052	868.4927978515625 -392.29083251953125 993.3168334960938 804.4871826171875 -345.9417724609375 1076.857666015625 589.9803466796875 -192.55279541015625 1357.2542724609375 
1706739349056	862.4489135742188 -388.9072570800781 985.96142578125 801.0159301757812 -343.9453430175781 1072.529541015625 596.7178344726562 -196.56788635253906 1362.8681640625 
1706739349063	855.7424926757812 -384.7685546875 978.1956787109375 798.3286743164062 -342.4275207519531 1068.021484375 603.4346313476562 -200.61402893066406 1368.0311279296875 
1706739349066	849.0158081054688 -380.970947265625 970.4519653320312 795.0225219726562 -340.53302001953125 1063.685546875 609.9090576171875 -204.92552185058594 1372.97802734375 
1706739349071	842.7545166015625 -377.1580810546875 964.0578002929688 791.6258544921875 -338.640625 1059.6463623046875 617.073486328125 -209.1742706298828 1377.267578125 
1706739349075	836.5845336914062 -373.72589111328125 957.7000122070312 788.3123168945312 -336.7178039550781 1055.854248046875 624.0130004882812 -213.55706787109375 1381.446533203125 
1706739349080	829.803955078125 -369.57366943359375 952.3241577148438 785.0145263671875 -334.8302307128906 1052.34130859375 630.8162231445312 -217.75750732421875 1385.40380859375 
1706739349085	823.4465942382812 -365.70648193359375 946.8939208984375 781.5949096679688 -332.8787841796875 1049.0806884765625 638.2374877929688 -221.83004760742188 1388.7396240234375 
1706739349090	817.3955688476562 -362.34649658203125 941.85009765625 778.2735595703125 -330.9355163574219 1046.094482421875 645.2933349609375 -225.71678161621094 1391.7857666015625 
1706739349094	810.4989624023438 -358.4669494628906 937.61767578125 774.87109375 -329.050537109375 1043.3035888671875 652.3160400390625 -229.69244384765625 1394.5751953125 
1706739349099	803.97900390625 -354.9276428222656 933.7284545898438 771.4310913085938 -327.22796630859375 1040.8603515625 659.36328125 -233.60223388671875 1397.0970458984375 
1706739349104	797.6431274414062 -351.45098876953125 930.3909912109375 768.1078491210938 -325.4595031738281 1038.6600341796875 666.35498046875 -237.37261962890625 1399.38330078125 
1706739349111	791.3927612304688 -348.4031066894531 926.9185791015625 764.5731811523438 -323.53350830078125 1036.4466552734375 673.3804321289062 -240.94358825683594 1401.3748779296875 
1706739349116	785.1973266601562 -345.12396240234375 924.1937866210938 761.46875 -321.8840026855469 1034.660888671875 680.1375732421875 -244.30300903320312 1403.0460205078125 
1706739349121	778.438232421875 -341.5584411621094 921.7406005859375 758.2452392578125 -320.1070251464844 1033.019287109375 686.71044921875 -247.6076202392578 1404.46044921875 
1706739349126	772.5133666992188 -338.6060791015625 919.4038696289062 754.9383544921875 -318.4043884277344 1031.6024169921875 692.9640502929688 -251.00343322753906 1405.6865234375 
1706739349130	766.2344970703125 -335.2345886230469 917.5952758789062 751.6688232421875 -316.7358703613281 1030.30712890625 699.1566772460938 -254.34828186035156 1406.6759033203125 
1706739349136	760.5435180664062 -332.2662353515625 915.9520263671875 748.48193359375 -315.0696716308594 1029.1583251953125 705.1218872070312 -257.5721130371094 1407.4981689453125 
1706739349140	754.8445434570312 -329.290283203125 914.3272094726562 745.3243408203125 -313.4645690917969 1028.1429443359375 710.8164672851562 -260.6170959472656 1408.0494384765625 
1706739349146	749.1996459960938 -326.23565673828125 913.1135864257812 742.1774291992188 -311.7953796386719 1027.2874755859375 716.1077880859375 -263.54718017578125 1408.4664306640625 
1706739349149	743.6549682617188 -323.25225830078125 912.0996704101562 739.1224975585938 -310.20953369140625 1026.56689453125 721.1903686523438 -266.4885559082031 1408.7271728515625 
1706739349154	738.3253173828125 -320.3911437988281 911.2555541992188 736.1663208007812 -308.6991271972656 1025.9818115234375 726.0925903320312 -269.4392395019531 1408.8900146484375 
1706739349159	733.1176147460938 -317.540283203125 910.8240356445312 733.2757568359375 -307.21197509765625 1025.4957275390625 730.9326171875 -272.2777099609375 1408.94775390625 
1706739349165	728.1952514648438 -315.0009460449219 910.1660766601562 730.5421752929688 -305.73095703125 1025.0667724609375 735.6248779296875 -274.900634765625 1408.88037109375 
1706739349169	723.2947998046875 -312.1842956542969 910.0066528320312 727.82958984375 -304.3323669433594 1024.767822265625 739.9307250976562 -277.34149169921875 1408.7254638671875 
1706739349174	718.1624145507812 -309.317138671875 910.1873168945312 725.2046508789062 -302.9324035644531 1024.5889892578125 744.2249145507812 -279.7334899902344 1408.5205078125 
1706739349179	714.2432250976562 -307.360595703125 909.6712646484375 722.72607421875 -301.6419372558594 1024.4803466796875 748.2106323242188 -282.1708068847656 1408.22119140625 
1706739349185	709.9719848632812 -305.07159423828125 909.7515869140625 720.3343505859375 -300.3802185058594 1024.416259765625 752.2243041992188 -284.5417175292969 1407.9111328125 
1706739349190	705.9231567382812 -302.7779541015625 910.0696411132812 718.023193359375 -299.1880798339844 1024.4398193359375 755.9859008789062 -286.6867980957031 1407.49072265625 
1706739349194	701.9688110351562 -300.82293701171875 910.1583251953125 715.7903442382812 -298.0216369628906 1024.5501708984375 759.5693969726562 -288.6808166503906 1407.0784912109375 
1706739349201	698.1673583984375 -298.8014831542969 910.533935546875 713.7667236328125 -296.9833984375 1024.654052734375 763.01416015625 -290.4915466308594 1406.6160888671875 
1706739349206	694.6019897460938 -296.9283752441406 910.9310913085938 711.777099609375 -295.9346618652344 1024.8870849609375 766.18115234375 -292.347900390625 1406.1304931640625 
1706739349211	691.2996215820312 -295.03009033203125 911.5863647460938 709.820556640625 -294.92279052734375 1025.120361328125 769.2265625 -294.10919189453125 1405.6590576171875 
1706739349216	688.2077026367188 -293.51629638671875 911.9442138671875 708.2036743164062 -294.049072265625 1025.43310546875 772.1751098632812 -295.7735900878906 1405.2259521484375 
1706739349220	685.3002319335938 -291.9564208984375 912.4942626953125 706.4736938476562 -293.20538330078125 1025.7265625 774.8461303710938 -297.1784362792969 1404.751708984375 1430.685791015625 -1479.205810546875 1128.697509765625 
1706739349226	682.5038452148438 -290.4898986816406 913.1019897460938 704.899658203125 -292.3417053222656 1026.0888671875 777.3211669921875 -298.4627685546875 1404.3067626953125 1427.2000732421875 -1476.57177734375 1129.398681640625 
1706739349231	679.89697265625 -289.1351623535156 913.703369140625 703.4580078125 -291.60296630859375 1026.4530029296875 779.525146484375 -299.6417236328125 1403.9005126953125 1423.2913818359375 -1473.8408203125 1130.18994140625 
1706739349235	677.51806640625 -287.8587646484375 914.3690185546875 702.1204223632812 -290.9356994628906 1026.850341796875 781.598876953125 -300.8022155761719 1403.5623779296875 1419.2747802734375 -1470.9134521484375 1131.0587158203125 
1706739349240	675.423583984375 -286.70849609375 914.9524536132812 700.8876953125 -290.2840881347656 1027.26416015625 783.618896484375 -301.91656494140625 1403.2216796875 1416.36474609375 -1468.767333984375 1131.70849609375 
1706739349245	673.5540161132812 -285.6935729980469 915.5546875 699.8153686523438 -289.67962646484375 1027.67138671875 785.3848876953125 -302.82952880859375 1402.929931640625 1413.4385986328125 -1466.4678955078125 1132.4842529296875 
1706739349252	671.6676025390625 -284.7377014160156 916.1630249023438 698.7640380859375 -289.14764404296875 1028.0989990234375 786.8946533203125 -303.4927673339844 1402.6937255859375 1409.7064208984375 -1463.748291015625 1133.3446044921875 
1706739349256	670.1148681640625 -283.95697021484375 916.753173828125 697.815673828125 -288.6379699707031 1028.4739990234375 788.186767578125 -304.0237121582031 1402.51220703125 1407.004150390625 -1461.8883056640625 1133.82373046875 
1706739349261	668.6060180664062 -283.19085693359375 917.3798217773438 697.0398559570312 -288.1858215332031 1028.8560791015625 789.3319702148438 -304.5428161621094 1402.3822021484375 1404.6656494140625 -1460.0050048828125 1134.5455322265625 
1706739349266	667.5009765625 -282.66925048828125 917.9203491210938 696.36572265625 -287.80133056640625 1029.239501953125 790.203369140625 -304.9878234863281 1402.3115234375 1402.600341796875 -1458.312744140625 1135.2449951171875 
1706739349271	666.4613647460938 -282.158203125 918.3966064453125 695.7158203125 -287.4423522949219 1029.63525390625 791.0054931640625 -305.3205871582031 1402.33251953125 1400.5867919921875 -1456.8472900390625 1135.7755126953125 
1706739349276	665.6277465820312 -281.71124267578125 918.8936157226562 695.0908203125 -287.12261962890625 1030.078125 791.6622924804688 -305.4330139160156 1402.4144287109375 1399.2479248046875 -1455.845458984375 1136.1036376953125 
1706739349280	664.8485107421875 -281.3929138183594 919.375732421875 694.4932861328125 -286.906005859375 1030.55322265625 791.9841918945312 -305.2953796386719 1402.6427001953125 1396.931884765625 -1454.1754150390625 1136.713623046875 
1706739349284	663.8966064453125 -281.1422424316406 919.9500732421875 693.893310546875 -286.70416259765625 1031.05224609375 792.060302734375 -304.9894104003906 1402.949951171875 1394.3001708984375 -1452.297607421875 1137.4971923828125 
1706739349291	662.7850952148438 -281.0079040527344 920.60302734375 693.2222900390625 -286.569580078125 1031.6297607421875 792.0894775390625 -304.6784362792969 1403.30029296875 1392.23828125 -1450.903076171875 1138.0980224609375 
1706739349297	661.9234008789062 -281.0101318359375 921.2156982421875 692.5702514648438 -286.47247314453125 1032.1146240234375 792.3201904296875 -304.4602966308594 1403.578369140625 1390.18798828125 -1449.4765625 1138.6568603515625 
1706739349300	661.0914916992188 -280.9738464355469 921.8057250976562 691.9381103515625 -286.3634948730469 1032.5892333984375 792.8248291015625 -304.4306945800781 1403.76171875 1387.5484619140625 -1447.5438232421875 1139.3699951171875 
1706739349306	660.0518188476562 -280.73675537109375 922.3576049804688 691.1732177734375 -286.20281982421875 1033.084716796875 793.6236572265625 -304.6315002441406 1403.844970703125 1384.66357421875 -1445.5377197265625 1140.0693359375 
1706739349310	658.6731567382812 -280.2298583984375 922.9680786132812 690.3605346679688 -285.94989013671875 1033.54150390625 794.5687255859375 -305.1741943359375 1403.7686767578125 1382.2928466796875 -1443.9935302734375 1140.565185546875 
1706739349315	656.6820068359375 -279.43865966796875 923.6561279296875 689.0564575195312 -285.5845031738281 1034.0386962890625 795.50537109375 -306.2250671386719 1403.677734375 1379.3536376953125 -1441.9552001953125 1141.3167724609375 
1706739349320	654.1751708984375 -278.2599792480469 924.46337890625 687.6890869140625 -285.0024108886719 1034.5177001953125 797.376953125 -307.61199951171875 1402.932861328125 1374.5067138671875 -1438.7958984375 1142.34326171875 
1706739349325	651.0450439453125 -276.66680908203125 925.4406127929688 685.7285766601562 -284.13494873046875 1035.0718994140625 799.8794555664062 -309.73577880859375 1401.962158203125 1369.85888671875 -1435.46923828125 1143.2872314453125 
1706739349330	647.2763061523438 -274.389404296875 926.662353515625 683.5269775390625 -282.8266296386719 1035.688720703125 803.4111328125 -312.3470458984375 1400.4359130859375 1363.6728515625 -1430.893310546875 1144.4049072265625 
1706739349335	642.5120239257812 -271.1975402832031 928.2886352539062 680.7445068359375 -281.11273193359375 1036.51708984375 807.9576416015625 -315.48931884765625 1398.3270263671875 1355.613037109375 -1424.648681640625 1146.096923828125 
1706739349341	636.401123046875 -267.0259094238281 930.5750732421875 677.2984008789062 -278.7889709472656 1037.5966796875 813.6461181640625 -319.2250671386719 1395.551513671875 1345.653076171875 -1416.52490234375 1148.099853515625 
1706739349345	629.0536499023438 -261.98919677734375 933.7646484375 673.2422485351562 -276.01763916015625 1039.1640625 820.5604248046875 -323.8361511230469 1391.7144775390625 
1706739349350	620.2261352539062 -256.1103820800781 938.0321044921875 668.2723999023438 -272.8018493652344 1041.3118896484375 828.8236083984375 -329.3301696777344 1386.75146484375 
1706739349355	609.87109375 -249.4205322265625 943.6507568359375 662.4819946289062 -269.06927490234375 1044.2470703125 838.5505981445312 -335.6654357910156 1380.1595458984375 
1706739349361	598.1629028320312 -241.91197204589844 951.0927734375 655.9652709960938 -264.81195068359375 1048.0537109375 849.3079223632812 -342.8145446777344 1371.6444091796875 
1706739349366	585.3192749023438 -233.6868133544922 960.6737670898438 648.5714111328125 -260.0268249511719 1053.124267578125 861.503173828125 -350.08416748046875 1360.6409912109375 
1706739349371	571.296630859375 -224.17477416992188 973.12548828125 640.7434692382812 -254.74856567382812 1059.64501953125 873.6563720703125 -358.36431884765625 1347.7947998046875 
1706739349376	556.9815063476562 -214.2283172607422 988.42236328125 632.565185546875 -249.19869995117188 1067.81787109375 886.012451171875 -366.98382568359375 1332.2279052734375 
1706739349381	542.9351806640625 -204.03549194335938 1006.9922485351562 624.7888793945312 -243.71311950683594 1077.5499267578125 898.389892578125 -375.9198303222656 1313.712890625 
1706739349386	528.5526733398438 -193.84735107421875 1029.535888671875 616.7247314453125 -237.69912719726562 1089.8614501953125 910.1036987304688 -384.3354797363281 1291.58984375 
1706739349392	517.0025024414062 -184.9710235595703 1054.965087890625 609.3717041015625 -232.486328125 1104.0966796875 920.1768798828125 -391.9692687988281 1266.327392578125 
1706739349395	507.0849914550781 -177.08692932128906 1083.85009765625 603.7620239257812 -228.04212951660156 1119.76708984375 927.4708251953125 -398.4499206542969 1238.757568359375 
1706739349400	499.6025695800781 -170.9578857421875 1116.26123046875 599.2693481445312 -224.57608032226562 1137.46630859375 933.2559204101562 -403.2439880371094 1206.90673828125 
1706739349405	496.1884765625 -166.84251403808594 1151.14990234375 597.3009643554688 -222.03475952148438 1156.5450439453125 934.2734375 -405.932861328125 1173.5126953125 
1706739349411	497.5154724121094 -165.6893768310547 1188.4482421875 597.3589477539062 -221.02279663085938 1176.8046875 931.74560546875 -406.6289978027344 1138.4371337890625 
